course_type,institute_tier,tier,region,is_metro,cgpa,graduation_year_offset,backlogs_count,paper_publications,semester_consistency,internship_count,internship_total_months,internship_top_tier,internship_relevance_score,certifications_count,relevant_certs_count,github_projects,github_stars_total,coding_problem_count,hackathon_wins,languages_known,leadership_roles_count,soft_skills_score,communication_score,extracurriculars_count,portal_activity_30d,portal_activity_90d,interview_invites_count,interview_pass_rate,resume_updates_30d,mock_interviews_taken,avg_response_time_hours,last_login_days_ago,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_recruiter_diversity,institute_avg_salary_lpa,placement_cell_active_score,recruiter_visits_year,sector_hiring_index,local_job_density,macro_unemployment_rate,course_demand_index,skill_gap_score,salary_expectation_lpa,has_target_company_referral,competitive_exam_attempted,nirf_rank,nirf_score,nirf_median_salary_lpa,t_placed_months,placed_3m,placed_6m,placed_12m,final_salary_lpa
BCom,2,2,Metro,1,7.5778243121880084,-2,0,0,0.41358337600291023,0,0.0,0,0.4210173106984123,5,3,5,32.47082853672514,51,0,1,0,0.6353568238145448,0.20733534712087978,1,44,121,7,0.03476111337710763,4,1,4.702732668500419,1.0497150208677353,0.2565780439110376,0.4945728613552278,0.588151634690875,0.7290176994986897,7.547051920282486,0.45739062406201886,32,0.8092822854979764,81.5960181072121,7.0278851973328775,0.8092822854979764,0.08783557575794018,5.100981900077227,1,0,75.91490689813575,53.669837635075254,8.819811328817412,4.6808227189714,0,1,1,5.6867028067077054
MBA-HR,2,2,Tier3,0,6.717089781367949,1,0,0,0.6457040209630073,1,4.107471831233873,0,0.5343571730596453,2,1,2,3.304276730483249,37,1,4,0,0.9216712438210457,0.4449006234077864,2,24,75,1,0.34141802985493575,2,3,5.279924193187848,7.034614619583902,0.3479175249155968,0.5208554454949779,0.7128819520241919,0.07442167946056409,6.753851554929345,0.24990960039305588,38,0.8775595716383587,18.722355946782873,7.336472244153733,0.8775595716383587,0.3315582512735591,9.06541941817236,1,0,83.9300788634211,57.355649370301165,8.713048302185342,4.653694729481204,0,1,1,5.5437084383630735
MBA-Finance,3,3,Tier2,0,7.059955302592439,-2,0,0,0.8014251072957528,1,2.391971046355852,0,0.4873262842366067,3,2,1,8.648826285218716,42,0,1,0,0.8589221110900224,0.8212399558437669,2,25,61,2,0.038023536654607816,1,4,11.257026991152589,1.4558456116297065,0.235510093158424,0.3629286992025081,0.4938634828236428,0.34663743273075426,9.29101926660774,0.7441779402215203,6,1.2119327367512347,37.231104258479064,7.386536568164214,1.2119327367512347,0.22505730851333944,10.000926411524736,0,0,375.0408098621274,40.2674553018689,3.7426810428353745,12.025952727636314,0,0,0,
BSc-Nursing,2,2,Tier3,0,6.924508568187689,0,1,0,0.6280299497610217,0,0.0,0,0.008318732054694498,1,1,4,15.074386252686967,65,0,1,1,0.6393647602539946,0.5209744473988313,3,17,34,3,0.2955286348617418,1,2,3.756715890698749,0.8303989176232967,0.3782720435459541,0.493330100550353,0.6821768519947236,0.5232532340452972,8.0096366962385,0.44840684045642454,35,1.114376860334437,12.467706851071675,9.414295618773904,1.114376860334437,0.11385127294984841,5.2191527465879615,0,0,81.87948296828847,51.20863630051699,8.133156676774298,1.5553277100506142,1,1,1,4.060944280966609
BTech-CS,2,2,Tier2,0,6.961930396290912,1,2,0,0.7469396699044303,2,8.607911085410077,1,0.1937430852188473,3,1,4,16.85563959159699,161,0,3,2,0.8423261058455832,0.6148449860587228,1,14,42,0,0.7141209960747746,0,3,5.18324930279007,0.18551832485960118,0.41118022077919536,0.6243901945546423,0.7358743376567731,0.5377959294110617,9.109323080355967,0.6322965328621752,24,1.4131855646608984,32.125650455931506,6.83962722572727,1.4131855646608984,0.3360459689452273,8.890560564412839,0,0,83.07954017257893,59.76338493258246,11.24801015269988,3.501759219616971,0,1,1,9.288105769089386
MBA-Finance,2,2,Tier2,0,6.921771985687568,0,1,1,0.8017536604156154,0,0.0,0,0.2314595149732769,3,2,1,14.329480492136662,51,0,4,0,0.4911034014272101,0.5949736986458858,5,22,46,1,0.11993547033994285,3,1,23.20662962822037,0.6847730755444444,0.3091305591900773,0.5434859014861783,0.6748551993498755,0.5787128948026666,7.012452884009113,0.6350997971817658,19,1.2684411377421416,40.15815830470729,8.03973675372993,1.2684411377421416,0.3143697416344187,12.615830258023859,0,0,60.85625235504083,62.796985176034,9.436031560798915,7.512676682399255,0,0,1,9.395790087658597
MBA-Marketing,2,2,Tier2,0,7.025463667532592,-2,0,0,0.45950529507131443,0,0.0,0,0.25839980613446073,0,0,4,6.5650999533675005,51,1,1,1,0.8499954502054707,0.815692864852806,2,25,71,2,0.0484404358922171,3,2,14.856911387572517,3.0925084168881325,0.31458265981559097,0.5467198781599363,0.6645679715564221,0.21593703342793005,6.188763863551392,0.5263059087342172,23,1.046679267249011,46.50210373592914,5.847820491537389,1.046679267249011,0.6898405767291655,11.322705201783403,0,0,40.2560848737626,54.18318006426633,8.821629597293297,6.0773434882567985,0,0,1,8.488201303877705
MTech-CS,1,1,Metro,1,6.761148713642896,2,1,1,0.7678264331480626,2,3.778598604294154,0,0.49442281714964087,3,2,4,58.54539584295102,363,0,1,0,0.2618073566552136,0.6071837947785126,2,18,45,3,0.5895868585544767,1,3,26.534251083318473,3.272368150883028,0.602819422908811,0.738081253227091,0.9096673465451856,0.3736675780547923,10.754395100596668,0.32642415159621607,61,1.1864820556160882,119.04015909038834,7.118446539535392,1.1864820556160882,0.5969840803002463,10.645062947080943,0,1,22.21812565000394,83.47617185889766,30.935726855279007,3.938618500728079,0,1,1,19.516235581994003
MCA,2,2,Tier3,0,5.553850777034919,-2,2,0,0.7354258196527701,0,0.0,0,0.5757214614235142,2,1,7,140.9848179873629,178,0,4,0,0.28760024864925265,0.8898759929834474,2,15,36,0,0.16939936275551767,1,2,4.192586269312262,0.20890674802593784,0.34088747551181886,0.5423700250792163,0.7168994567171774,0.641327556724833,8.93373106558476,0.36049586995141764,25,1.090269604748169,20.27071353783041,6.2447805129371545,1.090269604748169,0.280150906026337,9.090601354653076,0,0,70.26567711252656,59.899049184314016,8.52359384508224,5.373283633467475,0,1,1,5.762686445568089
MTech-CS,2,2,Tier2,0,8.206151238295508,1,1,0,0.521283851730144,3,10.170019397890659,0,0.6251511998059386,2,1,4,20.62619287769821,172,0,1,0,0.8466128831774217,0.9623607893964005,3,48,165,13,0.37383798047848,1,0,18.372825331776397,8.572563133765765,0.44603046050693895,0.5826246427256387,0.7384101981409984,0.7823432698062878,4.078195267357026,0.7383826931928757,19,1.396591952680681,55.86700799904199,7.329097705651636,1.396591952680681,0.22928764386240352,15.00483224803397,0,0,99.3498496195224,56.540542720638854,8.846187408742397,1.439639968555966,1,1,1,12.532610384323858
BSc-Nursing,2,2,Tier2,0,7.390404318445091,-2,2,1,0.9648438103675391,0,0.0,0,0.3202120761510843,3,2,3,21.856834017294727,64,0,3,1,0.6765108812913272,0.8833379713044767,3,26,82,4,0.23669726109425565,1,6,8.479152075683793,1.4682808012030582,0.2777393646664641,0.39738180161663955,0.5505720892655959,0.6985740318629463,9.263953112907606,0.4943979226726812,18,1.1836645240341894,48.54259489535638,9.955324456582323,1.1836645240341894,0.2710268912208358,5.330991523994911,0,0,87.95989258223366,54.721722155374756,12.463173208521582,9.984938427530075,0,0,1,4.386357917548856
MBA-Marketing,2,2,Tier2,0,6.71163542451118,1,0,0,0.813809942858088,2,7.226368662372066,0,0.7791441551296968,5,2,0,0.0,56,0,3,1,0.7812573036357834,0.711649663943431,0,12,30,3,0.7479291804591746,3,0,12.4220662900711,6.2810518000877735,0.39322157733252694,0.6030540734876717,0.7207910454881532,0.33013245987838974,7.32483218789974,0.33653737224185437,26,1.1216562235383987,44.18160663310118,6.6994384836793035,1.1216562235383987,0.45258848537639706,9.503993392573225,0,0,94.67555696620717,49.07696085943948,11.16887780307918,4.528916276680844,0,1,1,8.68471111827962
MCA,3,3,Metro,1,7.556933068164299,2,0,0,0.4644006635058914,0,0.0,0,0.6364516599296897,5,3,1,8.139134328474869,173,1,1,0,0.40137017734503905,0.7630219668516427,1,61,160,8,0.104969901060097,1,0,7.185300995396039,0.9171047350513246,0.13178113716834355,0.36146388807287044,0.44479271483164995,0.6519241817988047,6.4862128873086915,0.15133064888154082,10,1.0367658056582978,88.93025567077805,6.714763991765283,1.0367658056582978,0.10891380068431444,6.422615131617384,0,0,215.843341436415,22.967271067836037,4.926023062964031,10.319292137105917,0,0,1,8.1120462186067
MTech-CS,3,3,Tier2,0,9.177962542181941,0,1,0,0.8066876006324345,0,0.0,0,0.215676453023006,7,4,6,93.25216886209785,184,0,3,0,0.6881146865001146,0.1684807073575328,3,63,216,8,0.42321635788273476,3,3,1.7199995184067605,0.3690515262490672,0.3419823672221909,0.4700829023581339,0.6144729766927203,0.37555243712209213,4.966498739396879,0.6355051613297165,11,1.3907027143849946,48.033582374650905,7.66137821538208,1.3907027143849946,0.43432575138757257,9.38218865143021,0,0,327.43545545747617,36.824956787573086,6.393086032265847,2.6416131499551287,1,1,1,8.590525520933435
MBA-Finance,2,2,Tier2,0,5.849948718013723,-2,0,0,0.7787033241510564,0,0.0,0,0.15623886722250213,2,2,0,0.0,63,0,5,1,0.623628803757182,0.8330506746660922,2,24,58,2,0.023011626198544775,4,0,16.80290908854012,2.4692160166728563,0.22168059237138948,0.4119101466195745,0.5471517522266441,0.6526752211371213,9.682534924574774,0.6219460264931195,22,1.1989056509316425,58.08434225657891,6.893958867218834,1.1989056509316425,0.4288351547394209,10.114683107264202,0,0,73.29918405689835,54.714815668088974,12.101893392811906,3.0806287380571393,0,1,1,13.961969479388603
BCom,3,3,Tier2,0,6.564943301908561,-2,0,0,0.9202902260118822,0,0.0,0,0.1619521971590561,1,1,4,77.56973979575281,62,0,3,0,0.6724279547614672,0.8852699309925096,4,26,68,2,0.2197214196720547,2,2,22.827816248061993,0.270557492789811,0.14279268647911814,0.3576712679280455,0.5283433569739452,0.35378920724838725,6.687825574523096,0.4174310135496003,10,0.7242232729773316,11.210108982865826,6.737913589727859,0.7242232729773316,0.20890766187284132,5.398463808083829,0,0,349.9137705049793,39.08650223839732,5.640992349899902,5.991245870307712,0,1,1,2.9996791470942186
MTech-CS,2,2,Tier2,0,7.800424769030643,-1,0,0,0.8503808981043949,2,7.447603170740285,1,0.5686030448823559,1,0,6,37.66575245413425,184,0,1,0,0.5279048767337776,0.4329984624241855,0,44,118,12,0.5506350565553828,4,3,3.725746904794483,1.2138291796143061,0.26339145004289016,0.46751083541460736,0.5563280176589491,0.6834822053723085,4.986338802782555,0.3794591733652946,25,1.2424063849502995,39.417764019727265,7.711983313207509,1.2424063849502995,0.24075371335899112,13.617361930483767,1,0,34.85180545899709,64.91505877202299,9.022602534145046,1.9653977589371914,1,1,1,13.868623930319908
MBA-Marketing,2,2,Tier3,0,5.732848006444363,-1,1,0,0.7515483836105344,0,0.0,0,0.23967349932130647,5,4,0,0.0,38,0,4,0,0.735750334822688,0.5911511624120299,3,33,70,2,0.037484209459849746,1,0,64.27625946911759,3.0678807401434725,0.2928099384287638,0.5037812077812269,0.6810387311606589,0.20115561821569813,5.465183635962498,0.3242147393264776,16,1.0468152972104476,17.851176445171866,7.021501699639595,1.0468152972104476,0.10519730074654692,11.225721818595542,0,0,89.99313526079058,60.417634740303214,12.590483270552866,9.010998523312841,0,0,1,8.988958960200682
BTech-CS,2,2,Tier2,0,5.826061004677658,2,1,0,0.8942991736073288,0,0.0,1,0.5495855537614192,5,4,4,30.22062816392673,187,0,1,0,0.6744417748748726,0.7564581908342036,2,25,76,2,0.004629095835102437,0,2,6.242085066870012,3.5703214163659744,0.1924109341294806,0.3413116536477995,0.47076220740936225,0.5218323264689823,5.950907622090537,0.7417884628890814,23,1.4826743943868879,24.591874152996283,6.195275310132679,1.4826743943868879,0.26569109776528,8.04821571144225,0,0,30.530177608922482,55.683489277574665,8.752649522137256,4.351331843548362,0,1,1,9.582103762406389
BTech-ECE,3,3,Tier3,0,7.457513183096738,-2,0,0,0.7029768966608863,0,0.0,0,0.22113005547729708,4,2,2,10.489641705371158,50,1,4,1,0.6019923419213229,0.6428178616005565,3,21,52,4,0.11182725230991637,1,3,5.574475077657468,0.35080246736596243,0.12300339952549752,0.325873902541265,0.4715128056055857,0.13770112103114554,5.028811561675753,0.15661584366506787,11,1.2415153408168647,4.633121703631019,6.943178431607363,1.2415153408168647,0.833567272229015,6.909517232195858,0,0,297.2895968656344,29.140446098172,4.6988281601725745,14.0,0,0,0,
MCA,2,2,Metro,1,7.151207108164347,0,0,0,0.9733355411020602,2,3.570414442154397,0,0.6269845116979317,1,1,7,16.00859306595008,157,0,2,2,0.5646909128901219,0.7703868949353716,1,26,78,5,0.19762550989680083,0,1,0.7384436213884569,1.22610366750653,0.2517890175308487,0.3565300814406542,0.47587339213480934,0.25630522614781287,7.463568138943476,0.10168022396737819,23,1.126181951073004,79.9926098469563,6.478050213432239,1.126181951073004,0.4625235764447169,5.6931287035238025,0,1,62.513672402045415,61.921926317892805,11.001475811970046,10.109233123155583,0,0,1,5.828446821183898
BTech-CS,2,2,Tier2,0,6.575683840602158,1,0,0,0.4776819197619067,0,0.0,0,0.45470332484938986,2,1,7,178.26113043838077,153,0,1,0,0.7674301921975756,0.3757213488051102,2,18,45,0,0.5193941228674795,0,3,3.8080094231402075,9.737509054314764,0.406296712305492,0.5705912061068101,0.6605259413105034,0.36067337077451345,10.531376321137728,0.5142987525666707,32,1.535012475849704,39.410792866581005,7.6997136328226565,1.535012475849704,0.11593462073157647,10.819770598970115,0,0,92.27050206162164,50.99616772124042,10.04786796796867,12.547022695828783,0,0,0,
MBA-Finance,3,3,Tier2,0,5.123375700100849,1,0,0,0.5559024915795805,0,0.0,0,0.4341418927487555,3,2,2,6.547392236232814,55,0,3,2,0.6402208099957573,0.7856958237672461,4,19,42,3,0.17941776751559516,2,3,7.71727686874652,4.168916229518773,0.2104240488107711,0.39497682995808975,0.5204612399051479,0.248333160837845,3.503426903238497,0.17086873144769274,12,1.1379683305951207,25.013117814492524,8.987564538543504,1.1379683305951207,0.26236298711386247,13.579696667010891,0,0,169.71173904799866,23.099661851730403,6.465548682146214,2.1286574056264396,1,1,1,10.687309498674896
MBA-HR,3,3,Tier2,0,6.893661982952368,1,1,0,0.4279033557917275,0,0.0,0,0.8771619340829832,5,4,6,59.271967214226876,59,0,5,0,0.5062843505867587,0.7948359815009347,4,24,51,3,0.192926764617209,3,3,8.894716761692656,7.317446578647366,0.20314728582651295,0.33132457990390884,0.45421453846685045,0.32079427114169173,3.245939836241199,0.6922837388836236,11,0.7127788381908593,57.526168189495266,6.750081033706486,0.7127788381908593,0.288360805616057,8.61699253855323,1,0,391.80136002657025,20.411007919383337,4.903513768182263,9.916845152570646,0,0,1,4.6908789015546315
MTech-CS,3,3,Tier3,0,5.3386433216958284,1,1,1,0.7988543846249566,1,2.3464385234908773,0,0.35289197754808693,0,0,5,15.38538513720302,183,1,2,2,0.6876616538535033,0.6029143690788767,0,14,39,3,0.6766732605805166,0,0,4.2131777579551715,1.3627998677687196,0.11813198621393611,0.22374875834348054,0.39790902206654355,0.3384148478956621,5.004831167370741,0.75638110579674,12,1.5082084864879604,15.147859180506954,7.907736481907387,1.5082084864879604,0.15515772582068485,13.781899816735319,0,0,184.78809305324842,32.67124381153079,6.499386162286299,13.405088752219736,0,0,0,
MTech-CS,3,3,Tier2,0,5.6829478214103775,-2,0,0,0.5263092378098151,0,0.0,1,0.40115477148328826,4,2,4,5.41047171308592,186,0,5,3,0.9035536530862667,0.7082016174987983,0,24,59,1,0.8436234979839482,2,3,16.864082609673694,1.9891389948193678,0.16644589278980776,0.3875672868394968,0.5365927600958711,0.4292806461700523,5.960240056211343,0.4515659007393197,13,1.3380959991759767,28.106760693047555,8.59199909904441,1.3380959991759767,0.38311048421850186,12.069462858549096,1,1,374.14185573011156,20.519842361100128,4.8300486027125675,5.242681023405317,0,1,1,8.52437141249382
MCA,2,2,Tier2,0,6.339839665597025,2,1,0,0.8266457748050923,0,0.0,0,0.3251647053658876,6,3,3,0.3041607457108052,171,0,1,0,0.4172775151839924,0.9708897660233501,3,21,71,4,0.12161489340619068,1,1,12.744984983297304,3.8840793606324095,0.22060129875384926,0.441122543039406,0.615491939057556,0.4738447324408721,6.699693185431955,0.25997157832059764,24,1.2220900901580192,24.123994677636155,8.956548192629501,1.2220900901580192,0.1534359673163973,7.682392756965013,0,0,71.17698966405513,49.336437382079765,10.147350096490722,15.704466801917814,0,0,0,
MBA-Finance,1,1,Metro,1,7.695022772907162,0,0,1,0.7225166977566817,4,8.290435753805161,0,0.7303411840000494,2,1,0,0.0,52,1,4,0,0.755370179229057,0.5572815419457003,2,48,138,7,0.6495538768365345,3,6,22.751217210947456,1.1642967999226452,0.3448005216985258,0.5715567538212663,0.7635361555509951,0.4626024853076859,8.535746011819054,0.8874570923914634,60,1.019958704406601,62.952245448343305,6.480169351709776,1.019958704406601,0.6054237112193616,12.746659776031567,0,0,24.143389729909373,74.20462594378542,21.50421370995002,0.2466184425094682,1,1,1,18.352988073526717
BTech-CS,3,3,Tier2,0,5.609008471687553,0,3,0,0.8963502121916146,0,0.0,0,0.3621756975220145,1,1,8,72.4685829823726,203,0,5,1,0.6202887060509019,0.3824889469643268,4,17,35,6,0.028869382174735073,1,4,5.877957282734258,9.906705052133251,0.0,0.15590920591196333,0.26194550587672494,0.08813266229328008,4.120602001962265,0.619897508173231,12,1.303484139731443,47.50540296580145,7.153932502552663,1.303484139731443,0.10402066976773501,8.409937804784583,0,0,205.23402539495203,20.59975304585244,5.061290786322687,25.068281647458594,0,0,0,
BSc-Nursing,2,2,Metro,1,6.345096275936764,2,1,0,0.6420798999875293,0,0.0,1,0.6718487297339273,4,3,1,2.7236079759027034,55,1,5,1,0.6678751696719946,0.6399485275717796,1,20,61,3,0.12624089328519317,0,3,2.487587260981609,4.245860880240555,0.390630194671388,0.6201197215536419,0.7365017989091382,0.29655404373638866,5.409868893396095,0.6476992515210691,23,1.1080390490440788,76.67089200844067,8.251612807284783,1.1080390490440788,0.3043539027582984,5.170391395319352,1,1,53.108515041020524,59.47768284472274,10.431226091284298,9.946934303228112,0,0,1,4.1767674882959405
BTech-ECE,1,1,Metro,1,8.850485856511408,1,0,0,0.9105715198152529,1,3.7139052663267043,1,0.8409819954017014,5,4,2,30.543839757856706,49,1,4,2,0.8417717748025301,0.5277669531381051,3,52,164,8,0.3378595094883107,1,4,17.779077153122618,3.2861389815485627,0.5539491887113999,0.7082278665065269,0.8553699699712392,0.8307778297125984,11.396149231531219,0.7282501452295735,61,0.9804011495881213,82.87542609391417,7.182390572792046,0.9804011495881213,0.3403420399581034,5.58192241278244,0,0,27.867538629024136,88.5022228369086,26.63478134498095,0.7775441369803711,1,1,1,11.435182444271947
MBA-HR,3,3,Tier3,0,6.7510961461164785,-2,0,1,0.757396840681622,1,4.828749251974305,0,0.7928519114759266,3,3,2,5.635419911991285,54,2,1,1,0.845208309033618,0.5873322642044755,1,18,47,2,0.10660666649212583,1,1,0.08367183159080063,1.076844890193605,0.2571068202734183,0.4002687769265032,0.5165350618661617,0.5301137788426009,4.678706222185807,0.462895156430371,5,0.7940174918948287,10.379771207197106,7.617802762255307,0.7940174918948287,0.4005629681294252,5.542918832457418,1,0,197.5132760655524,43.85307275026045,4.81273693575975,2.768900620853519,1,1,1,5.104699855526901
BCom,1,1,Metro,1,8.013840176434131,-1,0,0,0.5628350618426005,1,4.180175454104481,0,0.24641866009913713,6,3,0,0.0,48,3,5,0,0.7044827729857438,0.7790178701855652,2,52,163,9,0.29800789868620625,3,3,13.417113460584854,10.9498359326549,0.5312385580027806,0.6529210184671571,0.7765640858854809,0.6407492996689912,15.959348405823423,0.7260827298352639,62,0.7620534946577623,93.84933061750283,8.676669983992456,0.7620534946577623,0.33773984428108644,3.4478304892397875,0,0,2.119780418621467,89.49569051587963,18.10771264058382,2.088673474292916,1,1,1,5.2883801716363426
MBA-Marketing,1,1,Metro,1,8.392578357020884,-1,1,0,0.5935719036834158,2,9.813019022676457,0,0.6025574186344747,4,3,0,0.0,48,0,5,3,0.16794952714075712,0.42679897717649634,1,59,173,8,0.7683853291470971,1,5,12.53825130834234,0.8513726828356074,0.4917570596665305,0.7057647150010613,0.8968859607067008,0.714119180849796,12.515375325076224,0.7995041764196896,60,1.1721093994886689,92.27054905434366,6.887818628549012,1.1721093994886689,0.1689093111955278,9.321391712143862,0,0,9.018299522524654,83.09975056827156,25.271135101573233,2.7464657088623476,1,1,1,11.110636085641273
